control,partition,dataset,example_id,seed,fraction,budget,facet_config,facet_family,facet_reduction,include_global,query_support_mode,query_support_span,query_support_tokens,query_facet_count,oracle_root_parent,oracle_root_rank,oracle_root_present,mrr,recall_at_1,recall_at_2,recall_at_4,recall_at_8,oracle_margin,score_entropy,oracle_recall,oracle_precision,oracle_jaccard,complete_oracle,false_positive_parent_count,winning_facet,winning_facet_kind,winning_facet_family,winning_facet_span,selected_parent_ids,stale_parent,stale_parent_selected,junk_target_tokens,junk_observed_tokens,q_memory_comparisons,final_parent_count,active_final_kv_tokens,active_final_kv_fraction,scoring_wall_time,full_query_forward_count,independent_window_forward_count
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.3,2,w4_s2,window,max,True,question,"[10, 28]",18,9,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.3031248226761818,1.5969090461730957,0.0,0.0,0.0,0.0,2,1,local,window_4,"[10, 14]","[3, 0]",,,,,45,2,512,0.42070665571076415,0.001584000012371689,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.4,2,w4_s2,window,max,True,question,"[10, 28]",18,9,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.3031248226761818,1.5969090461730957,0.0,0.0,0.0,0.0,2,1,local,window_4,"[10, 14]","[3, 0]",,,,,45,2,512,0.42070665571076415,0.001584000012371689,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.1,1,w8_s4,window,max,True,question,"[10, 28]",18,5,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.3561283126473427,1.5939476490020752,0.0,0.0,0.0,0.0,1,1,local,window_8,"[10, 18]",[3],,,,,25,1,256,0.21035332785538208,0.0012010999489575624,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.2,1,w8_s4,window,max,True,question,"[10, 28]",18,5,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.3561283126473427,1.5939476490020752,0.0,0.0,0.0,0.0,1,1,local,window_8,"[10, 18]",[3],,,,,25,1,256,0.21035332785538208,0.0012010999489575624,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.3,2,w8_s4,window,max,True,question,"[10, 28]",18,5,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.3561283126473427,1.5939476490020752,0.0,0.0,0.0,0.0,2,1,local,window_8,"[10, 18]","[3, 0]",,,,,25,2,512,0.42070665571076415,0.0012010999489575624,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.4,2,w8_s4,window,max,True,question,"[10, 28]",18,5,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.3561283126473427,1.5939476490020752,0.0,0.0,0.0,0.0,2,1,local,window_8,"[10, 18]","[3, 0]",,,,,25,2,512,0.42070665571076415,0.0012010999489575624,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.1,1,w16_s8,window,max,True,question,"[10, 28]",18,3,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.3777855113148689,1.5914661884307861,0.0,0.0,0.0,0.0,1,0,global,global,"[36, 37]",[3],,,,,15,1,256,0.21035332785538208,0.007172499957960099,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.2,1,w16_s8,window,max,True,question,"[10, 28]",18,3,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.3777855113148689,1.5914661884307861,0.0,0.0,0.0,0.0,1,0,global,global,"[36, 37]",[3],,,,,15,1,256,0.21035332785538208,0.007172499957960099,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.3,2,w16_s8,window,max,True,question,"[10, 28]",18,3,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.3777855113148689,1.5914661884307861,0.0,0.0,0.0,0.0,2,0,global,global,"[36, 37]","[3, 0]",,,,,15,2,512,0.42070665571076415,0.007172499957960099,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.4,2,w16_s8,window,max,True,question,"[10, 28]",18,3,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.3777855113148689,1.5914661884307861,0.0,0.0,0.0,0.0,2,0,global,global,"[36, 37]","[3, 0]",,,,,15,2,512,0.42070665571076415,0.007172499957960099,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.1,1,w4_s2_top2mean,window,top_m_mean,True,question,"[10, 28]",18,9,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.2751077562570572,1.597907543182373,0.0,0.0,0.0,0.0,1,1,local,window_4,"[10, 14]",[0],,,,,45,1,256,0.21035332785538208,0.04186260001733899,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.2,1,w4_s2_top2mean,window,top_m_mean,True,question,"[10, 28]",18,9,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.2751077562570572,1.597907543182373,0.0,0.0,0.0,0.0,1,1,local,window_4,"[10, 14]",[0],,,,,45,1,256,0.21035332785538208,0.04186260001733899,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.3,2,w4_s2_top2mean,window,top_m_mean,True,question,"[10, 28]",18,9,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.2751077562570572,1.597907543182373,0.0,0.0,0.0,0.0,2,1,local,window_4,"[10, 14]","[0, 3]",,,,,45,2,512,0.42070665571076415,0.04186260001733899,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.4,2,w4_s2_top2mean,window,top_m_mean,True,question,"[10, 28]",18,9,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.2751077562570572,1.597907543182373,0.0,0.0,0.0,0.0,2,1,local,window_4,"[10, 14]","[0, 3]",,,,,45,2,512,0.42070665571076415,0.04186260001733899,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.1,1,w4_s2_local_only,window,max,False,question,"[10, 28]",18,8,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.2763372138142586,1.5990272760391235,0.0,0.0,0.0,0.0,1,0,local,window_4,"[10, 14]",[0],,,,,40,1,256,0.21035332785538208,0.0009941000025719404,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.2,1,w4_s2_local_only,window,max,False,question,"[10, 28]",18,8,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.2763372138142586,1.5990272760391235,0.0,0.0,0.0,0.0,1,0,local,window_4,"[10, 14]",[0],,,,,40,1,256,0.21035332785538208,0.0009941000025719404,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.3,2,w4_s2_local_only,window,max,False,question,"[10, 28]",18,8,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.2763372138142586,1.5990272760391235,0.5,0.5,0.3333333333333333,0.0,1,0,local,window_4,"[10, 14]","[0, 4]",,,,,40,2,449,0.3689400164338537,0.0009941000025719404,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.4,2,w4_s2_local_only,window,max,False,question,"[10, 28]",18,8,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.2763372138142586,1.5990272760391235,0.5,0.5,0.3333333333333333,0.0,1,0,local,window_4,"[10, 14]","[0, 4]",,,,,40,2,449,0.3689400164338537,0.0009941000025719404,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.1,1,token,token,max,True,question,"[10, 28]",18,19,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.1370256245136261,1.6039843559265137,0.5,1.0,0.5,0.0,0,8,local,token,"[17, 18]",[4],,,,,95,1,193,0.15858668857847166,0.0012534999987110496,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.2,1,token,token,max,True,question,"[10, 28]",18,19,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.1370256245136261,1.6039843559265137,0.5,1.0,0.5,0.0,0,8,local,token,"[17, 18]",[4],,,,,95,1,193,0.15858668857847166,0.0012534999987110496,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.3,2,token,token,max,True,question,"[10, 28]",18,19,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.1370256245136261,1.6039843559265137,0.5,0.5,0.3333333333333333,0.0,1,8,local,token,"[17, 18]","[4, 3]",,,,,95,2,449,0.3689400164338537,0.0012534999987110496,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.4,2,token,token,max,True,question,"[10, 28]",18,19,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.1370256245136261,1.6039843559265137,0.5,0.5,0.3333333333333333,0.0,1,8,local,token,"[17, 18]","[4, 3]",,,,,95,2,449,0.3689400164338537,0.0012534999987110496,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.1,1,multiscale_2_4_8_16,multiscale,max,True,question,"[10, 28]",18,32,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.1793527752161026,1.6039868593215942,0.5,1.0,0.5,0.0,0,7,local,window_2,"[16, 18]",[4],,,,,160,1,193,0.15858668857847166,0.0018607000238262117,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.2,1,multiscale_2_4_8_16,multiscale,max,True,question,"[10, 28]",18,32,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.1793527752161026,1.6039868593215942,0.5,1.0,0.5,0.0,0,7,local,window_2,"[16, 18]",[4],,,,,160,1,193,0.15858668857847166,0.0018607000238262117,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.3,2,multiscale_2_4_8_16,multiscale,max,True,question,"[10, 28]",18,32,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.1793527752161026,1.6039868593215942,0.5,0.5,0.3333333333333333,0.0,1,7,local,window_2,"[16, 18]","[4, 0]",,,,,160,2,449,0.3689400164338537,0.0018607000238262117,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.4,2,multiscale_2_4_8_16,multiscale,max,True,question,"[10, 28]",18,32,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.1793527752161026,1.6039868593215942,0.5,0.5,0.3333333333333333,0.0,1,7,local,window_2,"[16, 18]","[4, 0]",,,,,160,2,449,0.3689400164338537,0.0018607000238262117,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.1,1,phrase_relation,phrase,max,True,question,"[10, 28]",18,3,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.3031247928738594,1.597362756729126,0.0,0.0,0.0,0.0,1,2,local,relation_neighborhood,"[10, 14]",[3],,,,,15,1,256,0.21035332785538208,0.0016476999735459685,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.2,1,phrase_relation,phrase,max,True,question,"[10, 28]",18,3,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.3031247928738594,1.597362756729126,0.0,0.0,0.0,0.0,1,2,local,relation_neighborhood,"[10, 14]",[3],,,,,15,1,256,0.21035332785538208,0.0016476999735459685,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.3,2,phrase_relation,phrase,max,True,question,"[10, 28]",18,3,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.3031247928738594,1.597362756729126,0.0,0.0,0.0,0.0,2,2,local,relation_neighborhood,"[10, 14]","[3, 0]",,,,,15,2,512,0.42070665571076415,0.0016476999735459685,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,11,0.4,2,phrase_relation,phrase,max,True,question,"[10, 28]",18,3,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.3031247928738594,1.597362756729126,0.0,0.0,0.0,0.0,2,2,local,relation_neighborhood,"[10, 14]","[3, 0]",,,,,15,2,512,0.42070665571076415,0.0016476999735459685,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.1,1,global,global,max,True,question,"[10, 28]",18,1,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.4611010104417801,1.5954499244689941,0.0,0.0,0.0,0.0,1,0,global,global,"[36, 37]",[3],,,,,5,1,256,0.21035332785538208,0.001025000005029142,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.2,1,global,global,max,True,question,"[10, 28]",18,1,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.4611010104417801,1.5954499244689941,0.0,0.0,0.0,0.0,1,0,global,global,"[36, 37]",[3],,,,,5,1,256,0.21035332785538208,0.001025000005029142,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.3,2,global,global,max,True,question,"[10, 28]",18,1,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.4611010104417801,1.5954499244689941,0.0,0.0,0.0,0.0,2,0,global,global,"[36, 37]","[3, 0]",,,,,5,2,512,0.42070665571076415,0.001025000005029142,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.4,2,global,global,max,True,question,"[10, 28]",18,1,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.4611010104417801,1.5954499244689941,0.0,0.0,0.0,0.0,2,0,global,global,"[36, 37]","[3, 0]",,,,,5,2,512,0.42070665571076415,0.001025000005029142,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.1,1,w2_s1,window,max,True,question,"[10, 28]",18,18,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.1547943353652954,1.6072713136672974,0.0,0.0,0.0,0.0,1,15,local,window_2,"[24, 26]",[0],,,,,90,1,256,0.21035332785538208,0.0008891999605111778,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.2,1,w2_s1,window,max,True,question,"[10, 28]",18,18,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.1547943353652954,1.6072713136672974,0.0,0.0,0.0,0.0,1,15,local,window_2,"[24, 26]",[0],,,,,90,1,256,0.21035332785538208,0.0008891999605111778,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.3,2,w2_s1,window,max,True,question,"[10, 28]",18,18,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.1547943353652954,1.6072713136672974,0.0,0.0,0.0,0.0,2,15,local,window_2,"[24, 26]","[0, 3]",,,,,90,2,512,0.42070665571076415,0.0008891999605111778,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.4,2,w2_s1,window,max,True,question,"[10, 28]",18,18,2,4,0.0,0.25,0.0,0.0,1.0,1.0,-0.1547943353652954,1.6072713136672974,0.0,0.0,0.0,0.0,2,15,local,window_2,"[24, 26]","[0, 3]",,,,,90,2,512,0.42070665571076415,0.0008891999605111778,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.1,1,w4_s2,window,max,True,question,"[10, 28]",18,9,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.42367395013570786,1.599524736404419,0.0,0.0,0.0,0.0,1,8,local,window_4,"[24, 28]",[0],,,,,45,1,256,0.21035332785538208,0.0009151999838650227,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.2,1,w4_s2,window,max,True,question,"[10, 28]",18,9,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.42367395013570786,1.599524736404419,0.0,0.0,0.0,0.0,1,8,local,window_4,"[24, 28]",[0],,,,,45,1,256,0.21035332785538208,0.0009151999838650227,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.3,2,w4_s2,window,max,True,question,"[10, 28]",18,9,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.42367395013570786,1.599524736404419,0.0,0.0,0.0,0.0,2,8,local,window_4,"[24, 28]","[0, 3]",,,,,45,2,512,0.42070665571076415,0.0009151999838650227,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.4,2,w4_s2,window,max,True,question,"[10, 28]",18,9,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.42367395013570786,1.599524736404419,0.0,0.0,0.0,0.0,2,8,local,window_4,"[24, 28]","[0, 3]",,,,,45,2,512,0.42070665571076415,0.0009151999838650227,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.1,1,w8_s4,window,max,True,question,"[10, 28]",18,5,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.5430089384317398,1.5926425457000732,0.0,0.0,0.0,0.0,1,1,local,window_8,"[10, 18]",[0],,,,,25,1,256,0.21035332785538208,0.0009103000047616661,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.2,1,w8_s4,window,max,True,question,"[10, 28]",18,5,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.5430089384317398,1.5926425457000732,0.0,0.0,0.0,0.0,1,1,local,window_8,"[10, 18]",[0],,,,,25,1,256,0.21035332785538208,0.0009103000047616661,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.3,2,w8_s4,window,max,True,question,"[10, 28]",18,5,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.5430089384317398,1.5926425457000732,0.0,0.0,0.0,0.0,2,1,local,window_8,"[10, 18]","[0, 3]",,,,,25,2,512,0.42070665571076415,0.0009103000047616661,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.4,2,w8_s4,window,max,True,question,"[10, 28]",18,5,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.5430089384317398,1.5926425457000732,0.0,0.0,0.0,0.0,2,1,local,window_8,"[10, 18]","[0, 3]",,,,,25,2,512,0.42070665571076415,0.0009103000047616661,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.1,1,w16_s8,window,max,True,question,"[10, 28]",18,3,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.5106651037931442,1.5931274890899658,0.0,0.0,0.0,0.0,1,0,global,global,"[36, 37]",[0],,,,,15,1,256,0.21035332785538208,0.0009716000058688223,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.2,1,w16_s8,window,max,True,question,"[10, 28]",18,3,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.5106651037931442,1.5931274890899658,0.0,0.0,0.0,0.0,1,0,global,global,"[36, 37]",[0],,,,,15,1,256,0.21035332785538208,0.0009716000058688223,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.3,2,w16_s8,window,max,True,question,"[10, 28]",18,3,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.5106651037931442,1.5931274890899658,0.0,0.0,0.0,0.0,2,0,global,global,"[36, 37]","[0, 3]",,,,,15,2,512,0.42070665571076415,0.0009716000058688223,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.4,2,w16_s8,window,max,True,question,"[10, 28]",18,3,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.5106651037931442,1.5931274890899658,0.0,0.0,0.0,0.0,2,0,global,global,"[36, 37]","[0, 3]",,,,,15,2,512,0.42070665571076415,0.0009716000058688223,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.1,1,w4_s2_top2mean,window,top_m_mean,True,question,"[10, 28]",18,9,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.43275368213653564,1.5991482734680176,0.0,0.0,0.0,0.0,1,8,local,window_4,"[24, 28]",[0],,,,,45,1,256,0.21035332785538208,0.0012668999843299389,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.2,1,w4_s2_top2mean,window,top_m_mean,True,question,"[10, 28]",18,9,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.43275368213653564,1.5991482734680176,0.0,0.0,0.0,0.0,1,8,local,window_4,"[24, 28]",[0],,,,,45,1,256,0.21035332785538208,0.0012668999843299389,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.3,2,w4_s2_top2mean,window,top_m_mean,True,question,"[10, 28]",18,9,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.43275368213653564,1.5991482734680176,0.0,0.0,0.0,0.0,2,8,local,window_4,"[24, 28]","[0, 3]",,,,,45,2,512,0.42070665571076415,0.0012668999843299389,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.4,2,w4_s2_top2mean,window,top_m_mean,True,question,"[10, 28]",18,9,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.43275368213653564,1.5991482734680176,0.0,0.0,0.0,0.0,2,8,local,window_4,"[24, 28]","[0, 3]",,,,,45,2,512,0.42070665571076415,0.0012668999843299389,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.1,1,w4_s2_local_only,window,max,False,question,"[10, 28]",18,8,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.42367395013570786,1.6000628471374512,0.0,0.0,0.0,0.0,1,7,local,window_4,"[24, 28]",[0],,,,,40,1,256,0.21035332785538208,0.0009092999971471727,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.2,1,w4_s2_local_only,window,max,False,question,"[10, 28]",18,8,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.42367395013570786,1.6000628471374512,0.0,0.0,0.0,0.0,1,7,local,window_4,"[24, 28]",[0],,,,,40,1,256,0.21035332785538208,0.0009092999971471727,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.3,2,w4_s2_local_only,window,max,False,question,"[10, 28]",18,8,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.42367395013570786,1.6000628471374512,0.0,0.0,0.0,0.0,2,7,local,window_4,"[24, 28]","[0, 3]",,,,,40,2,512,0.42070665571076415,0.0009092999971471727,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.4,2,w4_s2_local_only,window,max,False,question,"[10, 28]",18,8,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.42367395013570786,1.6000628471374512,0.0,0.0,0.0,0.0,2,7,local,window_4,"[24, 28]","[0, 3]",,,,,40,2,512,0.42070665571076415,0.0009092999971471727,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.1,1,token,token,max,True,question,"[10, 28]",18,19,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.1209426075220108,1.6079719066619873,0.0,0.0,0.0,0.0,1,15,local,token,"[24, 25]",[3],,,,,95,1,256,0.21035332785538208,0.0011924999998882413,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.2,1,token,token,max,True,question,"[10, 28]",18,19,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.1209426075220108,1.6079719066619873,0.0,0.0,0.0,0.0,1,15,local,token,"[24, 25]",[3],,,,,95,1,256,0.21035332785538208,0.0011924999998882413,1,0
clean_facet_type,validation,hotpotqa,5adc3aff5542996e685252eb,23,0.3,2,token,token,max,True,question,"[10, 28]",18,19,2,5,0.0,0.2,0.0,0.0,0.0,1.0,-0.1209426075220108,1.6079719066619873,0.0,0.0,0.0,0.0,2,15,local,token,"[24, 25]","[3, 0]",,,,,95,2,512,0.42070665571076415,0.0011924999998882413,1,0
