active_memory_fraction,answer,answer_contained,answer_tokens,condition,dataset,eligible,em,example_id,f1,generated_answer,generation_seconds,gold_first_token_probability,gold_first_token_rank,gold_logprob_delta_vs_none,gold_mean_logprob_delta_vs_none,gold_mean_token_logprob,gold_sequence_logprob,materialized_native_kv_tokens,native_limit_violations,prompt_tokens,question,requested_chunks,selected_chunks,skip_reason,teacher_forced_seconds
0.15403128760529483,Scottish,0.0,2,oracle_evidence,hotpotqa,True,0.0,5ae241005542994d89d5b3a4,0.0,The pirate's nationality is not specified in the question.,1.1391994000878185,1.7843321984400973e-05,86,0.37064075469970703,0.18532037734985352,-5.468702793121338,-10.937405586242676,128,0,39,What nationality was the pirate who along with Robert Culliford stole Jean Fantin's ship ?,4,20 21 23 24,,0.15619989996775985
0.0,Scottish,1.0,2,direct_evidence,hotpotqa,True,0.0,5ae241005542994d89d5b3a4,0.2857142857142857,The pirate's nationality is Scottish.,0.8165323999710381,7.159777396736899e-06,124,-0.5389928817749023,-0.26949644088745117,-5.923519611358643,-11.847039222717285,0,0,121,What nationality was the pirate who along with Robert Culliford stole Jean Fantin's ship ?,0,,,0.22946890001185238
0.0,Scottish,0.0,2,full_context,hotpotqa,True,0.0,5ae241005542994d89d5b3a4,0.0,The pirate who stole Jean Fantin's ship was French.,2.9324197000823915,4.8200499804806896e-06,82,-0.9346818923950195,-0.46734094619750977,-6.121364116668701,-12.242728233337402,0,0,872,What nationality was the pirate who along with Robert Culliford stole Jean Fantin's ship ?,0,,,1.84994630003348
0.0,represented District 65,0.0,5,no_memory,hotpotqa,True,0.0,5ae0d85d5542990adbacf67e,0.28571428571428575,The district is Queens.,0.5799162001349032,4.594607716512655e-08,2946,0.0,0.0,-7.816993713378906,-39.08496856689453,0,0,43,Which district includes the island in New York City's East River which Pete Grannis represented in the New York State Assembly?,0,,,0.3928658999502659
0.0,represented District 65,0.0,5,empty_memory,hotpotqa,True,0.0,5ae0d85d5542990adbacf67e,0.28571428571428575,The district is Queens.,0.5993621000088751,4.594607716512655e-08,2946,0.0,0.0,-7.816993713378906,-39.08496856689453,0,0,43,Which district includes the island in New York City's East River which Pete Grannis represented in the New York State Assembly?,0,,,0.15983500005677342
0.0845442536327609,represented District 65,0.0,5,native_mean,hotpotqa,True,0.0,5ae0d85d5542990adbacf67e,0.28571428571428575,The district is Queens.,0.6008905998896807,5.7491440941248584e-08,3070,1.0979843139648438,0.21959686279296875,-7.5973968505859375,-37.98698425292969,128,0,43,Which district includes the island in New York City's East River which Pete Grannis represented in the New York State Assembly?,4,0 8 16 45,,0.15999239985831082
0.0845442536327609,represented District 65,0.0,5,exact,hotpotqa,True,0.0,5ae0d85d5542990adbacf67e,0.28571428571428575,The district is Queens.,0.5992161000613123,5.965475935454378e-08,3003,1.379302978515625,0.2758603096008301,-7.541133403778076,-37.705665588378906,128,0,43,Which district includes the island in New York City's East River which Pete Grannis represented in the New York State Assembly?,4,16 46 0 4,,0.16034880001097918
0.0845442536327609,represented District 65,0.0,5,bm25,hotpotqa,True,0.0,5ae0d85d5542990adbacf67e,0.28571428571428575,The district is Queens.,0.6038504999596626,6.185874212860654e-08,3015,1.2358245849609375,0.24716472625732422,-7.569828987121582,-37.849143981933594,128,0,43,Which district includes the island in New York City's East River which Pete Grannis represented in the New York State Assembly?,4,12 5 16 8,,0.16154989995993674
0.0845442536327609,represented District 65,0.0,5,hybrid,hotpotqa,True,0.0,5ae0d85d5542990adbacf67e,0.28571428571428575,The district is Queens.,0.6032265999820083,5.7491440941248584e-08,3070,1.0979843139648438,0.21959686279296875,-7.5973968505859375,-37.98698425292969,128,0,43,Which district includes the island in New York City's East River which Pete Grannis represented in the New York State Assembly?,4,0 16 45 8,,0.1609773999080062
0.0845442536327609,represented District 65,0.0,5,lowrank_r16_ensemble,hotpotqa,True,0.0,5ae0d85d5542990adbacf67e,0.28571428571428575,The district is Queens.,0.6054598998744041,3.45094122167211e-08,3912,0.5092010498046875,0.10184001922607422,-7.715153694152832,-38.575767517089844,128,0,43,Which district includes the island in New York City's East River which Pete Grannis represented in the New York State Assembly?,4,32 19 8 41,,0.16068339999765158
0.0845442536327609,represented District 65,0.0,5,lowrank_r8_kmeans_ensemble,hotpotqa,True,0.0,5ae0d85d5542990adbacf67e,0.28571428571428575,The district is Queens.,0.6163542999420315,3.10272518788679e-08,3561,-0.023101806640625,-0.004620552062988281,-7.8216142654418945,-39.108070373535156,128,0,43,Which district includes the island in New York City's East River which Pete Grannis represented in the New York State Assembly?,4,23 17 25 41,,0.16204770002514124
0.0845442536327609,represented District 65,0.0,5,shuffled_selection,hotpotqa,True,0.0,5ae0d85d5542990adbacf67e,0.28571428571428575,The district is Queens.,0.6100675000343472,3.734010789457898e-08,3034,0.039608001708984375,0.007921695709228516,-7.809072017669678,-39.04536056518555,128,0,43,Which district includes the island in New York City's East River which Pete Grannis represented in the New York State Assembly?,4,18 20 33 35,,0.1604234001133591
0.07001321003963012,represented District 65,0.0,5,irrelevant_bottom,hotpotqa,True,0.0,5ae0d85d5542990adbacf67e,0.28571428571428575,The district is Queens.,0.5863972001243383,6.375578465167564e-08,2454,1.3167877197265625,0.26335763931274414,-7.553636074066162,-37.76818084716797,106,0,43,Which district includes the island in New York City's East River which Pete Grannis represented in the New York State Assembly?,4,5 7 20 47,,0.16262550000101328
0.0845442536327609,represented District 65,0.0,5,oracle_evidence,hotpotqa,True,0.0,5ae0d85d5542990adbacf67e,0.28571428571428575,The district is Queens.,0.5950711001642048,6.116066941785903e-08,2800,1.1027069091796875,0.22054147720336914,-7.596452236175537,-37.982261657714844,128,0,43,Which district includes the island in New York City's East River which Pete Grannis represented in the New York State Assembly?,4,4 5 16 17,,0.16219579987227917
0.0,represented District 65,0.0,5,direct_evidence,hotpotqa,True,0.0,5ae0d85d5542990adbacf67e,0.8,District 65.,0.6345526999793947,3.3181411396299154e-08,2119,17.679365158081055,3.5358729362487793,-4.281120777130127,-21.405603408813477,0,0,112,Which district includes the island in New York City's East River which Pete Grannis represented in the New York State Assembly?,0,,,0.22750150016508996
0.0,represented District 65,0.0,5,full_context,hotpotqa,True,0.0,5ae0d85d5542990adbacf67e,0.13333333333333333,The district that includes the island in New York City's East,5.660091900033876,6.731307955476495e-09,2849,14.717329025268555,2.9434657096862793,-4.873528003692627,-24.367639541625977,0,0,1559,Which district includes the island in New York City's East River which Pete Grannis represented in the New York State Assembly?,0,,,4.605407300172374
0.0,John Lennon/Plastic Ono Band,0.0,8,no_memory,hotpotqa,True,0.0,5a7a954855429941d65f26cd,0.26666666666666666,John Lennon released the album *The Beatles* before the one,1.1063818000257015,0.6769354343414307,1,0.0,0.0,-5.435328483581543,-43.482627868652344,0,0,35,"What album did John Lennon release before the one that contained the song ""How?""",0,,,0.15452670003287494
0.0,John Lennon/Plastic Ono Band,0.0,8,empty_memory,hotpotqa,True,0.0,5a7a954855429941d65f26cd,0.26666666666666666,John Lennon released the album *The Beatles* before the one,1.1044200998730958,0.6769354343414307,1,0.0,0.0,-5.435328483581543,-43.482627868652344,0,0,35,"What album did John Lennon release before the one that contained the song ""How?""",0,,,0.15501500014215708
0.057159693576900414,John Lennon/Plastic Ono Band,0.0,8,native_mean,hotpotqa,True,0.0,5a7a954855429941d65f26cd,0.26666666666666666,John Lennon released *The Beatles* before the album that contained,1.1615974998567253,0.6606307029724121,1,1.1473808288574219,0.14342260360717773,-5.291905879974365,-42.33524703979492,97,0,35,"What album did John Lennon release before the one that contained the song ""How?""",4,0 8 53 16,,0.15821600006893277
0.07542722451384797,John Lennon/Plastic Ono Band,0.0,8,exact,hotpotqa,True,0.0,5a7a954855429941d65f26cd,0.26666666666666666,John Lennon released the album *The Beatles* before the one,1.145536799915135,0.6533796191215515,1,1.2901840209960938,0.16127300262451172,-5.274055480957031,-42.19244384765625,128,0,35,"What album did John Lennon release before the one that contained the song ""How?""",4,0 8 9 10,,0.1596623999066651
0.07542722451384797,John Lennon/Plastic Ono Band,0.0,8,bm25,hotpotqa,True,0.0,5a7a954855429941d65f26cd,0.26666666666666666,John Lennon released the album *The Beatles* before the one,1.2672550999559462,0.56475830078125,1,0.452606201171875,0.056575775146484375,-5.378752708435059,-43.03002166748047,128,0,35,"What album did John Lennon release before the one that contained the song ""How?""",4,21 3 25 26,,0.15853110002353787
0.057159693576900414,John Lennon/Plastic Ono Band,0.0,8,hybrid,hotpotqa,True,0.0,5a7a954855429941d65f26cd,0.26666666666666666,John Lennon released *The Beatles* before the album that contained,1.208951700013131,0.6606307029724121,1,1.1473808288574219,0.14342260360717773,-5.291905879974365,-42.33524703979492,97,0,35,"What album did John Lennon release before the one that contained the song ""How?""",4,0 8 16 53,,0.15973070007748902
0.07542722451384797,John Lennon/Plastic Ono Band,0.0,8,lowrank_r16_ensemble,hotpotqa,True,0.0,5a7a954855429941d65f26cd,0.0,The album was *The Beatles*.,0.8606942999176681,0.46144384145736694,2,2.0129470825195312,0.2516183853149414,-5.183710098266602,-41.46968078613281,128,0,35,"What album did John Lennon release before the one that contained the song ""How?""",4,0 39 48 1,,0.18141219997778535
0.057159693576900414,John Lennon/Plastic Ono Band,0.0,8,lowrank_r8_kmeans_ensemble,hotpotqa,True,0.0,5a7a954855429941d65f26cd,0.26666666666666666,John Lennon released the album *The Beatles* before the one,1.3071142002008855,0.6095391511917114,1,1.535400390625,0.191925048828125,-5.243403434753418,-41.947227478027344,97,0,35,"What album did John Lennon release before the one that contained the song ""How?""",4,0 53 1 48,,0.163438499905169
0.07542722451384797,John Lennon/Plastic Ono Band,0.0,8,shuffled_selection,hotpotqa,True,0.0,5a7a954855429941d65f26cd,0.26666666666666666,John Lennon released the album *How* before the one that,1.1627142000943422,0.5914579033851624,1,3.1116943359375,0.3889617919921875,-5.0463666915893555,-40.370933532714844,128,0,35,"What album did John Lennon release before the one that contained the song ""How?""",4,23 31 41 42,,0.16087580006569624
0.07542722451384797,John Lennon/Plastic Ono Band,0.0,8,irrelevant_bottom,hotpotqa,True,0.0,5a7a954855429941d65f26cd,0.26666666666666666,John Lennon released the album *The Beatles* before the one,1.1538133001886308,0.6599581837654114,1,0.44663238525390625,0.05582904815673828,-5.379499435424805,-43.03599548339844,128,0,35,"What album did John Lennon release before the one that contained the song ""How?""",4,4 12 18 31,,0.1603862999472767
0.07542722451384797,John Lennon/Plastic Ono Band,0.0,8,oracle_evidence,hotpotqa,True,0.0,5a7a954855429941d65f26cd,0.26666666666666666,John Lennon released the album *The Beatles* before the one,1.44061389984563,0.5795032978057861,1,2.168964385986328,0.271120548248291,-5.164207935333252,-41.313663482666016,128,0,35,"What album did John Lennon release before the one that contained the song ""How?""",4,21 22 30 31,,0.160025600111112
0.0,John Lennon/Plastic Ono Band,0.0,8,direct_evidence,hotpotqa,True,0.0,5a7a954855429941d65f26cd,0.0,"The album before ""How?"" was ""Imagine"" (1",1.173976100049913,0.1023319810628891,2,19.571992874145508,2.4464991092681885,-2.9888293743133545,-23.910634994506836,0,0,111,"What album did John Lennon release before the one that contained the song ""How?""",0,,,0.23109529982320964
0.0,John Lennon/Plastic Ono Band,0.0,8,full_context,hotpotqa,True,0.0,5a7a954855429941d65f26cd,0.0,"The album released before ""How?"" was ""Imagine"".",6.020790999988094,0.01657644845545292,2,15.710563659667969,1.963820457458496,-3.471508026123047,-27.772064208984375,0,0,1734,"What album did John Lennon release before the one that contained the song ""How?""",0,,,5.247753599891439
0.0,19th-century,0.0,4,no_memory,hotpotqa,True,0.0,5ae5e852554299546bf82fb8,0.0,The film was a separate work from the fairy tale from the,1.114864000119269,0.10306936502456665,3,0.0,0.0,-2.0189952850341797,-8.075981140136719,0,0,42,Goldilocks and the Three Bares was a film that was totally separate from the fairy tale from what century?,0,,,0.15911650005728006
0.0,19th-century,0.0,4,empty_memory,hotpotqa,True,0.0,5ae5e852554299546bf82fb8,0.0,The film was a separate work from the fairy tale from the,1.2102300999686122,0.10306936502456665,3,0.0,0.0,-2.0189952850341797,-8.075981140136719,0,0,42,Goldilocks and the Three Bares was a film that was totally separate from the fairy tale from what century?,0,,,0.15607799985446036
0.06301718650541056,19th-century,0.0,4,native_mean,hotpotqa,True,0.0,5ae5e852554299546bf82fb8,0.0,The film was a separate work from the fairy tale from the,1.3133956999517977,0.08314639329910278,3,-0.21944236755371094,-0.054860591888427734,-2.0738558769226074,-8.29542350769043,99,0,42,Goldilocks and the Three Bares was a film that was totally separate from the fairy tale from what century?,4,32 16 48 49,,0.16189280012622476
0.08147676639083386,19th-century,0.0,4,exact,hotpotqa,True,0.0,5ae5e852554299546bf82fb8,0.0,The film was a separate work from the fairy tale from the,1.139402800006792,0.0864243432879448,3,0.03685760498046875,0.009214401245117188,-2.0097808837890625,-8.03912353515625,128,0,42,Goldilocks and the Three Bares was a film that was totally separate from the fairy tale from what century?,4,45 46 47 18,,0.15927050006575882
0.08147676639083386,19th-century,0.0,4,bm25,hotpotqa,True,0.0,5ae5e852554299546bf82fb8,0.0,The film was a separate work from the fairy tale from the,1.25673560006544,0.07626598328351974,3,0.11445140838623047,0.028612852096557617,-1.990382432937622,-7.961529731750488,128,0,42,Goldilocks and the Three Bares was a film that was totally separate from the fairy tale from what century?,4,46 34 19 45,,0.1604698000010103
0.08147676639083386,19th-century,0.0,4,hybrid,hotpotqa,True,0.0,5ae5e852554299546bf82fb8,0.0,The film was a separate work from the fairy tale from the,1.2109116001520306,0.08186933398246765,3,-0.18638324737548828,-0.04659581184387207,-2.0655910968780518,-8.262364387512207,128,0,42,Goldilocks and the Three Bares was a film that was totally separate from the fairy tale from what century?,4,47 32 16 19,,0.16141499998047948
0.08147676639083386,19th-century,0.0,4,lowrank_r16_ensemble,hotpotqa,True,0.0,5ae5e852554299546bf82fb8,0.0,The film was a separate work from the fairy tale from the,1.640188200166449,0.079245425760746,3,-0.3330707550048828,-0.0832676887512207,-2.1022629737854004,-8.409051895141602,128,0,42,Goldilocks and the Three Bares was a film that was totally separate from the fairy tale from what century?,4,48 8 46 0,,0.1624982999637723
0.06301718650541056,19th-century,0.0,4,lowrank_r8_kmeans_ensemble,hotpotqa,True,0.0,5ae5e852554299546bf82fb8,0.0,The film was a separate work from the fairy tale from the,1.1530419001355767,0.07524443417787552,3,-0.013802528381347656,-0.003450632095336914,-2.0224459171295166,-8.089783668518066,99,0,42,Goldilocks and the Three Bares was a film that was totally separate from the fairy tale from what century?,4,49 35 0 25,,0.16114049986936152
0.08147676639083386,19th-century,0.0,4,shuffled_selection,hotpotqa,True,0.0,5ae5e852554299546bf82fb8,0.0,The film was a separate work from the fairy tale from the,1.1585576001089066,0.08311417698860168,3,-0.11686420440673828,-0.02921605110168457,-2.0482113361358643,-8.192845344543457,128,0,42,Goldilocks and the Three Bares was a film that was totally separate from the fairy tale from what century?,4,4 25 37 48,,0.15824329992756248
0.08147676639083386,19th-century,0.0,4,irrelevant_bottom,hotpotqa,True,0.0,5ae5e852554299546bf82fb8,0.0,The film was a separate work from the fairy tale from the,1.1281447000801563,0.09715703129768372,3,0.0865468978881836,0.0216367244720459,-1.9973585605621338,-7.989434242248535,128,0,42,Goldilocks and the Three Bares was a film that was totally separate from the fairy tale from what century?,4,2 21 22 23,,0.1623468000907451
0.08147676639083386,19th-century,0.0,4,oracle_evidence,hotpotqa,True,0.0,5ae5e852554299546bf82fb8,0.0,The film was a separate work from the fairy tale from the,1.227598899975419,0.08041099458932877,3,-0.21920013427734375,-0.05480003356933594,-2.0737953186035156,-8.295181274414062,128,0,42,Goldilocks and the Three Bares was a film that was totally separate from the fairy tale from what century?,4,18 19 46 47,,0.1601311000995338
0.0,19th-century,1.0,4,direct_evidence,hotpotqa,True,0.0,5ae5e852554299546bf82fb8,0.4444444444444445,The film was from the 19th century.,1.3221330000087619,0.05421021208167076,3,3.709397315979004,0.927349328994751,-1.0916459560394287,-4.366583824157715,0,0,112,Goldilocks and the Three Bares was a film that was totally separate from the fairy tale from what century?,0,,,0.29203189979307353
0.0,19th-century,0.0,4,full_context,hotpotqa,True,0.0,5ae5e852554299546bf82fb8,0.0,"The film ""Goldilocks and the Three Bares""",5.541078299982473,0.054878439754247665,2,-0.18524932861328125,-0.04631233215332031,-2.0653076171875,-8.26123046875,0,0,1615,Goldilocks and the Three Bares was a film that was totally separate from the fairy tale from what century?,0,,,4.711591399973258
0.0,Bassendean,0.0,4,no_memory,hotpotqa,True,0.0,5ade04a65542997545bbbe20,0.0,Don Holmes played for the football club based in the eastern suburb,1.1138269999064505,0.00010154351912206039,19,0.0,0.0,-5.432880401611328,-21.731521606445312,0,0,36,Don Holmes played for the football club that is based in what eastern suburb of Perth?,0,,,0.15521460003219545
0.0,Bassendean,0.0,4,empty_memory,hotpotqa,True,0.0,5ade04a65542997545bbbe20,0.0,Don Holmes played for the football club based in the eastern suburb,1.10849229991436,0.00010154351912206039,19,0.0,0.0,-5.432880401611328,-21.731521606445312,0,0,36,Don Holmes played for the football club that is based in what eastern suburb of Perth?,0,,,0.15370719996280968
0.06611078022632519,Bassendean,0.0,4,native_mean,hotpotqa,True,0.0,5ade04a65542997545bbbe20,0.0,Don Holmes played for the football club based in the eastern suburb,1.125412299996242,8.462181722279638e-05,17,-1.6011199951171875,-0.4002799987792969,-5.833160400390625,-23.3326416015625,111,0,36,Don Holmes played for the football club that is based in what eastern suburb of Perth?,4,32 48 5 52,,0.15462630009278655
0.07623585467540203,Bassendean,0.0,4,exact,hotpotqa,True,0.0,5ade04a65542997545bbbe20,0.0,Don Holmes played for the football club based in the eastern suburb,1.1573767999652773,0.00012129203969379887,13,0.3523845672607422,0.08809614181518555,-5.344784259796143,-21.37913703918457,128,0,36,Don Holmes played for the football club that is based in what eastern suburb of Perth?,4,7 1 26 34,,0.1556450999341905
0.07623585467540203,Bassendean,0.0,4,bm25,hotpotqa,True,0.0,5ade04a65542997545bbbe20,0.0,Don Holmes played for the football club based in the eastern suburb,1.1562745000701398,9.077132563106716e-05,21,-0.2104644775390625,-0.052616119384765625,-5.485496520996094,-21.941986083984375,128,0,36,Don Holmes played for the football club that is based in what eastern suburb of Perth?,4,7 26 9 30,,0.15640649991109967
0.07623585467540203,Bassendean,0.0,4,hybrid,hotpotqa,True,0.0,5ade04a65542997545bbbe20,0.0,Don Holmes played for the football club based in the eastern suburb,1.143409000011161,8.351120777660981e-05,16,-1.4882240295410156,-0.3720560073852539,-5.804936408996582,-23.219745635986328,128,0,36,Don Holmes played for the football club that is based in what eastern suburb of Perth?,4,32 48 5 17,,0.15611380012705922
0.07623585467540203,Bassendean,0.0,4,lowrank_r16_ensemble,hotpotqa,True,0.0,5ade04a65542997545bbbe20,0.0,Don Holmes played for the football club based in the eastern suburb,1.1820923001505435,9.458052227273583e-05,13,-0.47830963134765625,-0.11957740783691406,-5.552457809448242,-22.20983123779297,128,0,36,Don Holmes played for the football club that is based in what eastern suburb of Perth?,4,42 9 32 37,,0.1586909000761807
0.06611078022632519,Bassendean,0.0,4,lowrank_r8_kmeans_ensemble,hotpotqa,True,0.0,5ade04a65542997545bbbe20,0.0,Don Holmes played for the football club based in the eastern suburb,1.1357406999450177,0.00011513599019963294,15,-0.3385505676269531,-0.08463764190673828,-5.517518043518066,-22.070072174072266,111,0,36,Don Holmes played for the football club that is based in what eastern suburb of Perth?,4,1 26 30 52,,0.15755899995565414
0.07623585467540203,Bassendean,0.0,4,shuffled_selection,hotpotqa,True,0.0,5ade04a65542997545bbbe20,0.0,Don Holmes played for the football club based in the eastern suburb,1.140425199875608,9.91344713838771e-05,16,0.9164218902587891,0.22910547256469727,-5.203774929046631,-20.815099716186523,128,0,36,Don Holmes played for the football club that is based in what eastern suburb of Perth?,4,2 6 34 45,,0.1567959999665618
0.07623585467540203,Bassendean,0.0,4,irrelevant_bottom,hotpotqa,True,0.0,5ade04a65542997545bbbe20,0.0,Don Holmes played for the football club based in the eastern suburb,1.1556939000729471,0.00010551054583629593,14,0.15912628173828125,0.03978157043457031,-5.393098831176758,-21.57239532470703,128,0,36,Don Holmes played for the football club that is based in what eastern suburb of Perth?,4,27 38 44 50,,0.15636849985457957
0.07623585467540203,Bassendean,0.0,4,oracle_evidence,hotpotqa,True,0.0,5ade04a65542997545bbbe20,0.0,Don Holmes played for the football club based in the eastern suburb,1.1278570999857038,0.00010489131818758324,19,0.02231597900390625,0.0055789947509765625,-5.427301406860352,-21.709205627441406,128,0,36,Don Holmes played for the football club that is based in what eastern suburb of Perth?,4,6 7 9 11,,0.1555399999488145
0.0,Bassendean,1.0,4,direct_evidence,hotpotqa,True,0.0,5ade04a65542997545bbbe20,0.18181818181818182,Don Holmes played for the football club based in Bassendean,1.1585190000478178,0.1500435173511505,2,19.83422887325287,4.958557218313217,-0.47432318329811096,-1.8972927331924438,0,0,127,Don Holmes played for the football club that is based in what eastern suburb of Perth?,0,,,0.3622161000967026
0.0,Bassendean,0.0,4,full_context,hotpotqa,True,0.0,5ade04a65542997545bbbe20,0.0,"Don Holmes played for the Swan Districts Football Club, which",5.98097850009799,5.8647154219215736e-05,24,11.984871864318848,2.996217966079712,-2.436662435531616,-9.746649742126465,0,0,1717,Don Holmes played for the football club that is based in what eastern suburb of Perth?,0,,,5.1481735000852495
0.0,"Berlin, Germany",0.0,3,no_memory,hotpotqa,True,0.0,5ac1846d55429964131be20b,0.0,"The Olympic games were held in **Athens, Greece**",1.1084446001332253,0.0018674159655347466,5,0.0,0.0,-3.6041550636291504,-10.812464714050293,0,0,45,In which city were the olympic games held in which Willi Meurer competed in the individual and team road race events?,0,,,0.159379200078547
0.0,"Berlin, Germany",0.0,3,empty_memory,hotpotqa,True,0.0,5ac1846d55429964131be20b,0.0,"The Olympic games were held in **Athens, Greece**",1.1167441001161933,0.0018674159655347466,5,0.0,0.0,-3.6041550636291504,-10.812464714050293,0,0,45,In which city were the olympic games held in which Willi Meurer competed in the individual and team road race events?,0,,,0.15948440018109977
0.130879345603272,"Berlin, Germany",0.0,3,native_mean,hotpotqa,True,0.0,5ac1846d55429964131be20b,0.0,"The Olympic games were held in **Athens, Greece**",1.183647100115195,0.0018586026271805167,5,0.055220603942871094,0.01840686798095703,-3.5857481956481934,-10.757244110107422,128,0,45,In which city were the olympic games held in which Willi Meurer competed in the individual and team road race events?,4,24 25 8 2,,0.16082029999233782
0.130879345603272,"Berlin, Germany",0.0,3,exact,hotpotqa,True,0.0,5ac1846d55429964131be20b,0.0,"The Olympic games were held in **Athens, Greece**",1.28854910004884,0.0014977460959926248,5,-0.1588754653930664,-0.05295848846435547,-3.657113552093506,-10.97134017944336,128,0,45,In which city were the olympic games held in which Willi Meurer competed in the individual and team road race events?,4,1 7 10 14,,0.16227590013295412
0.130879345603272,"Berlin, Germany",0.0,3,bm25,hotpotqa,True,0.0,5ac1846d55429964131be20b,0.0,"The Olympic games were held in **Athens, Greece**",3.415411999914795,0.0013537867926061153,5,-0.2599458694458008,-0.08664846420288086,-3.6908035278320312,-11.072410583496094,128,0,45,In which city were the olympic games held in which Willi Meurer competed in the individual and team road race events?,4,5 20 10 1,,2.091044200118631
0.130879345603272,"Berlin, Germany",0.0,3,hybrid,hotpotqa,True,0.0,5ac1846d55429964131be20b,0.0,"The Olympic games were held in **Athens, Greece**",1.1466769000981003,0.0016764021711423993,5,-0.000835418701171875,-0.000278472900390625,-3.604433536529541,-10.813300132751465,128,0,45,In which city were the olympic games held in which Willi Meurer competed in the individual and team road race events?,4,24 14 1 10,,0.3908802999649197
